"","scm","scm_depth","sigma_surf","sig_temp","sst","sss","surf_chl","pyc_depth","set_vel","temp","chl_spd","delta_sigma","factor","warm_ind","strat","sigma_anomaly"
"48",1.53388637269705,17.3632140025785,23.9717954746015,1.07593108093307,25.7919998168945,36.3339996337891,1.05850005149841,100.040118711801,-1.77797896711435e-09,25.7919998168945,22.0058087442803,0.616379977476434,"High","Normal","Normal","positive sigma anomaly"
"49",1.18388757375945,31.7742207288261,24.0206030487486,1.06870753722875,25.6709995269775,36.3730010986328,0.700800001621246,189.329840236261,-1.78039589931659e-09,25.6709995269775,28.9703294749471,0.665187551623511,"High","Normal","Normal","positive sigma anomaly"
"50",1.47855057436399,41.5186270441271,23.6735631329531,1.14439887657822,27.0919990539551,36.4830017089844,0.583999991416931,63.8352125645607,-1.78235258574571e-09,27.0919990539551,23.8810047876178,0.318147635827948,"High","Normal","Normal","positive sigma anomaly"
"51",1.56479386642865,13.3222266863547,24.4282295594139,1.01100247332589,24.69700050354,36.5,1.59504997730255,51.9070941603883,-1.80194887587051e-09,24.69700050354,35.5966399720326,1.07281406228881,"High","Normal","Normal","positive sigma anomaly"
"52",1.41396146761435,26.6138254522258,24.3632792191224,1.02441054665237,24.9580001831055,36.5190010070801,1.16069996356964,42.4582944145424,-1.80265558374037e-09,24.9580001831055,25.1599178789153,1.00786372199732,"High","Normal","Normal","positive sigma anomaly"
"53",1.64412909959952,21.1086703241096,24.4108179389609,1.01684427640267,24.82200050354,36.5190010070801,1.92719995975494,49.2935104292719,-1.80428224464354e-09,24.82200050354,21.8129132509436,1.0554024418358,"High","Normal","Normal","positive sigma anomaly"
"54",1.33158309076319,21.6503641629909,24.366526832204,1.02694162731848,25.0230007171631,36.5270004272461,1.05850005149841,38.0630264861899,-1.80568550187851e-09,25.0230007171631,20.6665424947055,1.01111133507893,"High","Normal","Normal","positive sigma anomaly"
"55",1.33529203439164,16.6449250246767,24.3187077287967,1.03299075633737,25.121000289917,36.5279998779297,1.29939997196198,31.0747903528805,-1.80247726272858e-09,25.121000289917,15.6214034080375,0.963292231671538,"High","Normal","Normal","positive sigma anomaly"
"56",2.30512396139425,25.3538111069284,24.1358641862391,1.05941927322423,25.5699996948242,36.4729995727539,0.613200008869171,18.8763214351251,-1.79319659082053e-09,25.5699996948242,2.94068119159637,0.780448689114017,"High","Normal","Normal","positive sigma anomaly"
"57",0.726576394685618,17.4787704207887,23.902436766556,1.08746234889686,25.9930000305176,36.3479995727539,0.730000019073486,81.8226788344023,-1.77535727292241e-09,25.9930000305176,63.3253092996295,0.547021269430864,"Low","Normal","Normal","positive sigma anomaly"
"58",0.882224937725075,32.6323080387972,24.0535621982369,1.06553860711098,25.6299991607666,36.3819999694824,0.766499996185303,72.5385724760602,-1.78366038873414e-09,25.6299991607666,29.3469964713684,0.698146701111817,"Low","Normal","Normal","positive sigma anomaly"
"59",0.983118489626119,28.4600412403261,24.0664462622174,1.05919249331883,25.4909992218018,36.3460006713867,0.832199990749359,68.4973979167556,-1.78031189831406e-09,25.4909992218018,28.1414679746362,0.711030765092254,"Low","Normal","Normal","positive sigma anomaly"
"60",1.53267530594024,37.561333997694,23.7495894229808,1.11231395820817,26.4169998168945,36.306999206543,0.41609999537468,5.03900313518466,-1.76893309224627e-09,26.4169998168945,10.5064588685009,0.394173925855647,"High","Normal","Normal","positive sigma anomaly"
"61",1.31027040646141,40.1712816372467,23.6955342567925,1.12126614053973,26.5690002441406,36.2980003356934,0.394199997186661,17.9426460637504,-1.76665466376753e-09,26.5690002441406,35.1954381483571,0.340118759667369,"High","Normal","Normal","positive sigma anomaly"
"62",1.33279255123233,32.1173405824446,23.6454452666314,1.13078863892167,26.738000869751,36.3110008239746,0.182500004768372,116.015771675597,-1.76548936638715e-09,26.738000869751,12.0646715502757,0.290029769506326,"High","Normal","Normal","positive sigma anomaly"
