"","sst","pden","chl","c"
"1",-0.421798637328763,-7.35552913691514,-0.0399378382238738,-0.0399378382238738
"2",-0.224391317597437,-4.25015175028174,-0.014271225891438,-0.014271225891438
"3",0.316831669712568,-0.823634654845237,0.06173318339708,0.06173318339708
"4",0.290845806036938,-5.75971553578532,0.0441394139996533,0.0441394139996533
"5",-0.139438320619243,-2.42602740788094,-0.0541829129169022,-0.0541829129169022
"6",-0.224769514960558,10.6465615698958,-0.095193676476385,-0.095193676476385
"7",0.0281576825678316,12.4234336806659,-0.0617369814390255,-0.0617369814390255
"8",0.1294849686615,0.212964188018527,0.0471884216311616,0.0471884216311616
"9",-0.0475662060955003,-8.84056073018311,0.188227068480987,0.188227068480987
"10",-0.159741917908987,-7.22925379799137,0.137176755868192,0.137176755868192
"11",0.0268693638377067,-1.83836961226611,-0.113359561255209,-0.113359561255209
"12",0.216932653289389,0.633208266397063,-0.223444569501716,-0.223444569501716
"13",0.113372509707245,0.966677000703268,-0.0800530861639126,-0.0800530861639126
"14",-0.0926148635225073,2.06146759162198,0.0817224972612858,0.0817224972612858
"15",-0.135513041001398,4.08408848951852,0.113618427628372,0.113618427628372
"16",-0.0280592595718764,6.53339347319863,0.058241507701704,0.058241507701704
"17",0.065086516247198,5.34315145823949,-0.00659114998943218,-0.00659114998943218
"18",0.00581441171821029,-6.35283622730524,-0.0331865803517592,-0.0331865803517592
"19",-0.11446087764716,-19.0129339643582,-0.0272579442617981,-0.0272579442617981
"20",-0.0603051161065884,-10.6087856535143,-0.0189117003068429,-0.0189117003068429
"21",0.120885704349968,12.4466108678165,-0.0109697194117875,-0.0109697194117875
"22",0.153964106318397,18.7535737422231,0.00294161495517436,0.00294161495517436
"23",0.0183488851968616,4.21739217285041,0.0130090919012137,0.0130090919012137
"24",-0.0778122834279481,-7.41990539614953,0.0116757984627594,0.0116757984627594
"25",-0.069569058591801,-6.8414048987834,0.00516927726153178,0.00516927726153178
"26",-0.0377928848569443,-2.09631013434634,0.00125223660075272,0.00125223660075272
"27",-0.0139000589210441,1.41510776377732,-0.000662209593065504,-0.000662209593065504
"28",0.0248540954964836,2.32779304671437,-0.00517944939029662,-0.00517944939029662
"29",0.0605405774566492,0.47186633535077,-0.00916717021821294,-0.00916717021821294
"30",0.0396423491902745,-1.56651650097071,-0.00411187103070695,-0.00411187103070695
"31",-0.024116104983601,-1.53115836541396,0.00586156690589998,0.00586156690589998
"32",-0.0498620890183112,-0.47392485536117,0.00697752665888154,0.00697752665888154
"33",-0.0188151795635133,0.175180063793014,-0.000471673140852885,-0.000471673140852885
"34",0.0125918881924169,0.923016496158822,-0.00412750240061938,-0.00412750240061938
"35",0.0174299639376485,2.68430882330335,0.00012784511181938,0.00012784511181938
"36",0.0129384602951283,5.4304216468924,0.00795933609995862,0.00795933609995862
"37",0.00763694993824668,4.72286448781636,0.0103658946471986,0.0103658946471986
"38",-0.00386151822396991,-5.77727642843495,-0.00398114007858358,-0.00398114007858358
"39",-0.0159105127222004,-16.8409285332968,-0.0237257947185281,-0.0237257947185281
"40",-0.012759871029538,-8.6327087329939,-0.0170847299959533,-0.0170847299959533
"41",0.00246773988971232,12.1009532277254,0.0125351567777037,0.0125351567777037
"42",0.00718422557810387,16.7869918464325,0.0244844025760989,0.0244844025760989
"43",-0.0013137318810414,2.82984061352211,0.00866467789315249,0.00866467789315249
"44",-0.00326970090864892,-7.52961430648882,-0.0071200810219075,-0.0071200810219075
"45",0.0101053977782124,-6.17585601174074,-0.00955895720193691,-0.00955895720193691
"46",0.0325889417352639,-0.85609007805408,-0.0071974076458247,-0.0071974076458247
"47",0.0347382370520139,2.78483126731422,-0.00366911605200985,-0.00366911605200985
"48",-0.0247257834891004,2.22062564144629,0.00420557835545112,0.00420557835545112
"49",-0.0967199228157553,-1.85222083031666,0.0111606469303238,0.0111606469303238
"50",-0.0601081347271257,-3.65366312651965,0.00625371297311057,0.00625371297311057
"51",0.0591979457125786,-0.554281800309808,-0.00630664411585888,-0.00630664411585888
"52",0.0971459707967647,2.71325605731524,-0.00980825536331724,-0.00980825536331724
"53",0.0257971929440789,2.49035771949893,-0.00216226979202763,-0.00216226979202763
"54",-0.0348157699634814,0.661744018875836,0.00398039349476149,0.00398039349476149
"55",-0.034629731701065,-0.51826988300595,0.00359808627498523,0.00359808627498523
"56",-0.0135539884752151,-1.20765427728661,0.000875584100387917,0.000875584100387917
"57",0.00197133659938943,-1.64585988238354,-0.00124961881447611,-0.00124961881447611
"58",0.00822447364739598,-1.01940873934287,-0.00165448329630435,-0.00165448329630435
"59",0.00501358320086768,0.831299258152971,-2.97459752362524e-05,-2.97459752362524e-05
"60",-0.000590596168674693,2.1179629649136,0.001653660728043,0.001653660728043
"61",-0.00173681042061884,1.27334590184807,0.00146205886805997,0.00146205886805997
"62",0.000532547509506055,-0.542275298707874,0.000208621888580081,0.000208621888580081
"63",0.00220696801177973,-1.31050963337647,-0.000588868072414502,-0.000588868072414502
"64",0.00187456890612298,-0.897384488849244,-0.0010303864239642,-0.0010303864239642
"65",0.000475065475126747,-0.261567424700133,-0.00190290750106337,-0.00190290750106337
"66",-0.00136529774384881,0.184557551760418,-0.00333366402451635,-0.00333366402451635
"67",-0.0032055344914526,0.579094412158598,-0.0025147258060882,-0.0025147258060882
